WeekEndingDate,HBT,Attendances,Within4Hours,Over4Hours,Over8Hours,Over12Hours,BreachRate,Within4HoursPct,BreachedTarget,BoardName,WeekOfYear,Month,Year,FluSeasonFlag,WinterFlag,ChristmasWeek,CovidPhase,CovidEra,PostCovidStress,VaxRollout,Lag1_BreachRate,Lag2_BreachRate,Lag4_BreachRate,Lag8_BreachRate,Lag1_Attendances,Lag4_Attendances,RollingMean4W,RollingMean8W,RollingStd4W,RollingMax4W,BreachRateDelta,SIMDScore,IsUrban,PopulationK,AttendancesPer1000,FluSearchIndex,IsSchoolHoliday,DaysToNextHoliday,DaysSinceHoliday,TotalClinicalWTE,StaffingRatioPer1000,StaffingPressureFlag
2017-12-17,S08000022,1117,1058,59,0,0,0.0528200537153088,0.9471799462846912,1,Highland,50,12,2017,1,1,0,0,0,0,0,0.036697247706422,0.0457256461232604,0.0550284629981024,0.054820415879017,981.0,1054.0,0.0425069655643005,0.0427130905937083,0.0099919077691897,0.0550284629981024,0.00199405135939,22.8,0,321,3.479750778816199,44.75,0,5,58,4810.945760869579,4307.023957806248,0
2017-12-24,S08000022,1130,1080,50,2,0,0.0442477876106194,0.9557522123893806,0,Highland,51,12,2017,1,1,1,0,0,0,0,0.0528200537153088,0.036697247706422,0.0325765054294175,0.042380522993688,1117.0,1013.0,0.0419548632436021,0.0424630453232447,0.0090896880023401,0.0528200537153088,-0.0022084092827936,22.8,0,321,3.520249221183801,44.75,1,1,1,4811.116880434796,4257.625557906899,0
2017-12-31,S08000022,1251,1098,153,13,1,0.1223021582733813,0.8776978417266187,1,Highland,52,12,2017,1,1,1,0,0,0,0,0.0442477876106194,0.0528200537153088,0.0457256461232604,0.0397727272727272,1130.0,1006.0,0.0448726837889026,0.0426964534003612,0.006611013131216,0.0528200537153088,0.0116712821812018,22.8,0,321,3.897196261682243,44.75,1,1,1,4811.288000000014,3845.9536370903393,0
2018-01-07,S08000022,1122,1008,114,5,0,0.1016042780748663,0.8983957219251337,1,Highland,1,1,2018,1,1,1,0,0,0,0,0.1223021582733813,0.0442477876106194,0.036697247706422,0.0347031963470319,1251.0,981.0,0.0640168118264328,0.0530126322754429,0.0394111739856969,0.1223021582733813,0.0765765121501209,22.8,0,321,3.4953271028037385,58.25,1,36,4,4810.02216666668,4287.007278669055,0
2018-01-14,S08000022,937,901,36,1,0,0.0384204909284952,0.9615795090715048,0,Highland,2,1,2018,1,1,0,0,0,0,0,0.1016042780748663,0.1223021582733813,0.0528200537153088,0.0550284629981024,1122.0,1117.0,0.0802435694185439,0.0613752674914222,0.037740121410553,0.1223021582733813,0.0649070303684443,22.8,0,321,2.9190031152647977,58.25,0,29,11,4808.7563333333455,5132.077196727156,0
2018-01-21,S08000022,1056,976,80,9,0,0.0757575757575757,0.9242424242424242,1,Highland,3,1,2018,1,1,0,0,0,0,0,0.0384204909284952,0.1016042780748663,0.0442477876106194,0.0325765054294175,937.0,1130.0,0.0766436787218405,0.0592992709827213,0.0417062510142711,0.1223021582733813,-0.0143995627868135,22.8,0,321,3.289719626168224,58.25,0,22,18,4807.490500000012,4552.547821969708,0
2018-01-28,S08000022,994,923,71,0,0,0.0714285714285714,0.9285714285714286,1,Highland,4,1,2018,1,1,0,0,0,0,0,0.0757575757575757,0.0384204909284952,0.1223021582733813,0.0457256461232604,1056.0,1251.0,0.0845211257585796,0.0646969047737411,0.0361538787744038,0.1223021582733813,0.0315097881469563,22.8,0,321,3.0965732087227416,58.25,0,15,25,4806.224666666678,4835.2360831656715,0
2018-02-04,S08000022,1137,1069,68,7,0,0.059806508355321,0.940193491644679,1,Highland,5,2,2018,1,1,0,0,0,0,0,0.0714285714285714,0.0757575757575757,0.1016042780748663,0.036697247706422,994.0,1122.0,0.0718027290473771,0.067909770436905,0.0259376621452824,0.1016042780748663,-0.0508735868448099,22.8,0,321,3.542056074766355,36.75,0,8,32,4804.958833333344,4225.997214893003,0
2018-02-11,S08000022,1079,959,120,10,1,0.1112140871177015,0.8887859128822985,1,Highland,6,2,2018,1,1,0,0,0,0,0,0.059806508355321,0.0714285714285714,0.0384204909284952,0.0528200537153088,1137.0,937.0,0.0613532866174908,0.0707984280180173,0.0167062917365593,0.0757575757575757,-0.0417977697195453,22.8,0,321,3.3613707165109035,36.75,0,1,39,4803.693000000009,4451.986098239119,0
2018-02-18,S08000022,1076,965,111,3,0,0.1031598513011152,0.8968401486988847,1,Highland,7,2,2018,1,1,0,0,0,0,0,0.1112140871177015,0.059806508355321,0.0757575757575757,0.0442477876106194,1079.0,1056.0,0.0795516856647924,0.0780976821933164,0.0221567141639608,0.1112140871177015,0.0727935961892063,22.8,0,321,3.35202492211838,36.75,1,33,2,4802.4271666666755,4463.222273853788,0
2018-02-25,S08000022,1105,1003,102,8,2,0.0923076923076923,0.9076923076923076,1,Highland,8,2,2018,1,1,0,0,0,0,0,0.1031598513011152,0.1112140871177015,0.0714285714285714,0.1223021582733813,1076.0,994.0,0.0864022545506772,0.0854616901546284,0.0246846037448,0.1112140871177015,0.0274022755435394,22.8,0,321,3.4423676012461057,36.75,0,26,9,4801.161333333342,4344.942383107096,0
2018-03-04,S08000022,1040,984,56,3,0,0.0538461538461538,0.946153846153846,1,Highland,9,3,2018,1,0,0,0,0,0,0,0.0923076923076923,0.1031598513011152,0.059806508355321,0.1016042780748663,1105.0,1137.0,0.0916220347704575,0.0817123819089173,0.0225807260940453,0.1112140871177015,0.0208791208791209,22.8,0,321,3.2398753894081,35.25,0,19,16,4799.895500000008,4615.284134615392,0
2018-03-11,S08000022,1165,1038,127,19,2,0.1090128755364806,0.8909871244635194,1,Highland,10,3,2018,1,0,0,0,0,0,0,0.0538461538461538,0.0923076923076923,0.1112140871177015,0.0384204909284952,1040.0,1079.0,0.0901319461431656,0.0757426163803282,0.025400627123945,0.1112140871177015,-0.0059603545091672,22.8,0,321,3.629283489096573,35.25,0,12,23,4798.629666666673,4118.9954220314785,0
2018-03-18,S08000022,1131,1072,59,4,0,0.0521662245800176,0.9478337754199824,1,Highland,11,3,2018,1,0,0,0,0,0,0,0.1090128755364806,0.0538461538461538,0.1031598513011152,0.0757575757575757,1165.0,1076.0,0.0895816432478604,0.0845666644563264,0.0248085809647112,0.1090128755364806,-0.0022012115812208,22.8,0,321,3.5233644859813085,35.25,0,5,30,4797.363833333339,4241.701002063076,0
2018-03-25,S08000022,1154,1102,52,2,0,0.0450606585788561,0.954939341421144,0,Highland,12,3,2018,1,0,0,0,0,0,0,0.0521662245800176,0.1090128755364806,0.0923076923076923,0.0714285714285714,1131.0,1105.0,0.076833236567586,0.0816177455591316,0.0283540437860147,0.1090128755364806,-0.0509936267210976,22.8,0,321,3.595015576323988,35.25,1,1,1,4796.098000000005,4156.064124783367,0
2018-04-01,S08000022,1195,1125,70,9,3,0.0585774058577405,0.9414225941422594,1,Highland,13,4,2018,0,0,0,0,0,0,0,0.0450606585788561,0.0521662245800176,0.0538461538461538,0.059806508355321,1154.0,1040.0,0.065021478135377,0.0783217564529172,0.029573765286211,0.1090128755364806,-0.0472470337288362,22.8,0,321,3.722741433021807,29.5,1,1,1,4794.92584615385,4012.4902478274894,0
2018-04-08,S08000022,1082,987,95,8,0,0.0878003696857671,0.9121996303142328,1,Highland,14,4,2018,0,0,0,0,0,0,0,0.0585774058577405,0.0450606585788561,0.1090128755364806,0.1112140871177015,1195.0,1165.0,0.0662042911382737,0.0781681186407197,0.0290681084567635,0.1090128755364806,0.0047312520115867,22.8,0,321,3.370716510903427,29.5,1,1,1,4794.315769230773,4430.975757144892,0
2018-04-15,S08000022,1108,1054,54,3,0,0.0487364620938628,0.9512635379061372,0,Highland,15,4,2018,0,0,0,0,0,0,0,0.0878003696857671,0.0585774058577405,0.0521662245800176,0.1031598513011152,1082.0,1131.0,0.0609011646755953,0.0752414039617279,0.0187633321232039,0.0878003696857671,-0.0212125058507135,22.8,0,321,3.451713395638629,29.5,1,60,6,4793.705692307696,4326.449180783119,0
2018-04-22,S08000022,1212,1163,49,2,1,0.0404290429042904,0.9595709570957096,0,Highland,16,4,2018,0,0,0,0,0,0,0,0.0487364620938628,0.0878003696857671,0.0450606585788561,0.0923076923076923,1108.0,1154.0,0.0600437240540566,0.0684384803108213,0.0193642960957169,0.0878003696857671,-0.0034297624861548,22.8,0,321,3.7757009345794392,29.5,0,60,13,4793.095615384619,3954.6993526275737,0
2018-04-29,S08000022,1143,1085,58,4,0,0.0507436570428696,0.9492563429571304,1,Highland,17,4,2018,0,0,0,0,0,0,0,0.0404290429042904,0.0487364620938628,0.0585774058577405,0.0538461538461538,1212.0,1195.0,0.0588858201354152,0.0619536491353961,0.0206543650711854,0.0878003696857671,-0.0046316156745657,22.8,0,321,3.560747663551402,29.5,0,54,20,4792.485538461542,4192.900733562154,0
2018-05-06,S08000022,1298,1239,59,2,0,0.0454545454545454,0.9545454545454546,0,Highland,18,5,2018,0,0,0,0,0,0,0,0.0507436570428696,0.0404290429042904,0.0878003696857671,0.1090128755364806,1143.0,1082.0,0.0569273829316974,0.0615658370349855,0.0210607548520681,0.0878003696857671,-0.0078337488148709,22.8,0,321,4.043613707165109,30.25,0,47,27,4791.875461538465,3691.7376437122225,1
2018-05-13,S08000022,1305,1243,62,4,1,0.0475095785440613,0.9524904214559388,0,Highland,19,5,2018,0,0,0,0,0,0,0,0.0454545454545454,0.0507436570428696,0.0487364620938628,0.0521662245800176,1298.0,1108.0,0.046340926873892,0.0536210457747436,0.0045040228693,0.0507436570428696,-0.0423458242312217,22.8,0,321,4.065420560747664,30.25,0,40,34,4791.265384615388,3671.467727674627,1
2018-05-20,S08000022,1234,1184,50,1,0,0.0405186385737439,0.959481361426256,0,Highland,20,5,2018,0,0,0,0,0,0,0,0.0475095785440613,0.0454545454545454,0.0404290429042904,0.0450606585788561,1305.0,1212.0,0.0460342059864416,0.0530389650202491,0.0043247162892074,0.0507436570428696,-0.0012268835498015,22.8,0,321,3.844236760124611,30.25,0,33,41,4790.655307692311,3882.2166188754545,0
2018-05-27,S08000022,1415,1333,82,10,0,0.0579505300353356,0.9420494699646644,1,Highland,21,5,2018,0,0,0,0,0,0,0,0.0405186385737439,0.0475095785440613,0.0507436570428696,0.0585774058577405,1234.0,1143.0,0.046056604903805,0.0524712125196101,0.0042860680040846,0.0507436570428696,8.959566945350439e-05,22.8,0,321,4.40809968847352,30.25,0,26,48,4790.045230769234,3385.190975808646,1
2018-06-03,S08000022,1464,1386,78,1,0,0.0532786885245901,0.9467213114754098,1,Highland,22,6,2018,0,0,0,0,0,0,0,0.0579505300353356,0.0405186385737439,0.0454545454545454,0.0878003696857671,1415.0,1298.0,0.0478583231519215,0.0523928530418095,0.0073399223316661,0.0579505300353356,0.007206872992466,22.8,0,321,4.5607476635514015,30.75,0,19,55,4789.435153846157,3271.472099621692,1
2018-06-10,S08000022,1416,1346,70,1,0,0.0494350282485875,0.9505649717514124,0,Highland,23,6,2018,0,0,0,0,0,0,0,0.0532786885245901,0.0579505300353356,0.0475095785440613,0.0487364620938628,1464.0,1305.0,0.0498143589194327,0.0480776428966623,0.0075259836425627,0.0579505300353356,0.0078241430700446,22.8,0,321,4.411214953271028,30.75,0,12,60,4788.82507692308,3381.938613646243,1
2018-06-17,S08000022,1310,1231,79,1,0,0.0603053435114503,0.9396946564885496,1,Highland,24,6,2018,0,0,0,0,0,0,0,0.0494350282485875,0.0532786885245901,0.0405186385737439,0.0404290429042904,1416.0,1234.0,0.0502957213455642,0.0481649636660029,0.0073897751296943,0.0579505300353356,0.0019254497045261,22.8,0,321,4.080996884735202,30.75,0,5,60,4788.215000000003,3655.1259541984755,1
2018-06-24,S08000022,1303,1224,79,2,0,0.0606293169608595,0.9393706830391404,1,Highland,25,6,2018,0,0,0,0,0,0,0,0.0603053435114503,0.0494350282485875,0.0579505300353356,0.0507436570428696,1310.0,1415.0,0.0552423975799908,0.0506495012418979,0.0048493674744292,0.0603053435114503,0.0197867049377064,22.8,0,321,4.059190031152648,30.75,1,1,1,4787.604923076925,3674.293878032943,1
2018-07-01,S08000022,1388,1255,133,13,0,0.0958213256484149,0.904178674351585,1,Highland,26,7,2018,0,0,0,0,0,0,0,0.0606293169608595,0.0603053435114503,0.0532786885245901,0.0454545454545454,1303.0,1464.0,0.0559120943113718,0.0518852087316467,0.0054905992046513,0.0606293169608595,0.0026787869255238,22.8,0,321,4.32398753894081,25.0,1,1,1,4787.051597826089,3448.884436474128,1
2018-07-08,S08000022,1351,1298,53,2,0,0.0392301998519615,0.9607698001480384,0,Highland,27,7,2018,0,0,0,0,0,0,0,0.0958213256484149,0.0606293169608595,0.0494350282485875,0.0475095785440613,1388.0,1416.0,0.066547753592328,0.0581810562558803,0.0201972189949653,0.0958213256484149,0.0425426371238248,22.8,0,321,4.2087227414330215,25.0,1,1,1,4786.838782608697,3543.181926431308,1
2018-07-15,S08000022,1150,1116,34,0,0,0.0295652173913043,0.9704347826086956,0,Highland,28,7,2018,0,0,0,0,0,0,0,0.0392301998519615,0.0958213256484149,0.0603053435114503,0.0405186385737439,1351.0,1310.0,0.0639965464931715,0.0571461339193679,0.0234602622066061,0.0958213256484149,-0.0102048283966259,22.8,0,321,3.582554517133957,25.0,1,1,1,4786.6259673913055,4162.283449905483,0
2018-07-22,S08000022,1293,1263,30,2,0,0.0232018561484918,0.976798143851508,0,Highland,29,7,2018,0,0,0,0,0,0,0,0.0295652173913043,0.0392301998519615,0.0606293169608595,0.0579505300353356,1150.0,1303.0,0.056311514963135,0.0557769562715629,0.029364401998601,0.0958213256484149,-0.030740126120146,22.8,0,321,4.02803738317757,25.0,1,1,1,4786.413152173914,3701.788980799624,1
2018-07-29,S08000022,1354,1284,70,1,0,0.051698670605613,0.948301329394387,1,Highland,30,7,2018,0,0,0,0,0,0,0,0.0232018561484918,0.0295652173913043,0.0958213256484149,0.0532786885245901,1293.0,1388.0,0.0469546497600431,0.0514333720357074,0.0332375625922515,0.0958213256484149,-0.0374274608123677,22.8,0,321,4.218068535825545,25.0,1,1,1,4786.200336956522,3534.8599238969878,1
2018-08-05,S08000022,1303,1222,81,2,0,0.0621642363775901,0.9378357636224098,1,Highland,31,8,2018,0,0,0,0,0,0,0,0.051698670605613,0.0232018561484918,0.0392301998519615,0.0494350282485875,1354.0,1351.0,0.0359239859993426,0.0512358697958353,0.0124104559494406,0.051698670605613,-0.0441226550428019,22.8,0,321,4.059190031152648,21.5,1,1,1,4785.98752173913,3673.0525876739293,1
2018-08-12,S08000022,1391,1293,98,4,0,0.0704529115744069,0.9295470884255932,1,Highland,32,8,2018,0,0,0,0,0,0,0,0.0621642363775901,0.051698670605613,0.0295652173913043,0.0603053435114503,1303.0,1150.0,0.0416574951307498,0.0528270208119606,0.0183319887323877,0.0621642363775901,0.0229340365256286,22.8,0,321,4.333333333333333,21.5,1,1,1,4785.774706521738,3440.528185853155,1
2018-08-19,S08000022,1304,1248,56,4,0,0.0429447852760736,0.9570552147239264,0,Highland,33,8,2018,0,0,0,0,0,0,0,0.0704529115744069,0.0621642363775901,0.0232018561484918,0.0606293169608595,1391.0,1293.0,0.0518794186765254,0.0540954668198302,0.020600868719435,0.0704529115744069,0.0408876941831026,22.8,0,321,4.062305295950155,21.5,1,50,6,4785.561891304346,3669.9094258468913,1
2018-08-26,S08000022,1318,1241,77,2,1,0.058421851289833,0.9415781487101668,1,Highland,34,8,2018,0,0,0,0,0,0,0,0.0429447852760736,0.0704529115744069,0.051698670605613,0.0958213256484149,1304.0,1354.0,0.0568151509584209,0.051884900359232,0.0120161924752007,0.0704529115744069,0.0197429291275818,22.8,0,321,4.105919003115265,21.5,0,43,13,4785.349076086955,3630.7656115986,1
2018-09-02,S08000022,1338,1264,74,4,0,0.0553064275037369,0.9446935724962632,1,Highland,35,9,2018,0,0,0,0,0,0,0,0.058421851289833,0.0429447852760736,0.0621642363775901,0.0392301998519615,1318.0,1303.0,0.0584959461294759,0.0472099660644092,0.0115220002593492,0.0704529115744069,0.00672318068422,22.8,0,321,4.168224299065421,26.25,0,36,20,4785.136260869564,3576.3350230714223,1
2018-09-09,S08000022,1269,1168,101,2,0,0.0795902285263987,0.9204097714736011,1,Highland,36,9,2018,0,0,0,0,0,0,0,0.0553064275037369,0.058421851289833,0.0704529115744069,0.0295652173913043,1338.0,1391.0,0.0567814939110126,0.0492194945208812,0.0113023413505238,0.0704529115744069,-0.0068578088738532,22.8,0,321,3.953271028037383,26.25,0,29,27,4784.923445652172,3770.6252526809867,0
2018-09-16,S08000022,1231,1188,43,0,0,0.0349309504467912,0.9650690495532088,0,Highland,37,9,2018,0,0,0,0,0,0,0,0.0795902285263987,0.0553064275037369,0.0429447852760736,0.0232018561484918,1269.0,1304.0,0.0590658231490105,0.055472620912768,0.0152281190955978,0.0795902285263987,0.0091373169519917,22.8,0,321,3.8348909657320873,26.25,0,22,34,4784.71063043478,3886.8486031151742,0
2018-09-23,S08000022,1166,1102,64,2,0,0.0548885077186964,0.9451114922813036,1,Highland,38,9,2018,0,0,0,0,0,0,0,0.0349309504467912,0.0795902285263987,0.058421851289833,0.051698670605613,1231.0,1318.0,0.0570623644416899,0.0569387577000554,0.0182778159221595,0.0795902285263987,-0.0080138348292824,22.8,0,321,3.632398753894081,26.25,0,15,41,4784.497815217388,4103.342894697588,0
2018-09-30,S08000022,1209,1137,72,3,0,0.0595533498759305,0.9404466501240696,1,Highland,39,9,2018,0,0,0,0,0,0,0,0.0548885077186964,0.0349309504467912,0.0553064275037369,0.0621642363775901,1166.0,1338.0,0.0561790285489057,0.0573374873391908,0.0182755937798379,0.0795902285263987,-0.0035333435711366,22.8,0,321,3.766355140186916,26.25,0,8,48,4784.284999999996,3957.22497932175,0
2018-10-07,S08000022,1101,1050,51,2,1,0.0463215258855585,0.9536784741144414,0,Highland,40,10,2018,1,0,0,0,0,0,0,0.0595533498759305,0.0548885077186964,0.0795902285263987,0.0704529115744069,1209.0,1269.0,0.0572407591419541,0.0570111265264834,0.0183312802648194,0.0795902285263987,0.0042469223721936,22.8,0,321,3.4299065420560746,25.75,0,1,55,4792.667576086953,4353.013238952728,0
2018-10-14,S08000022,1162,1091,71,2,0,0.0611015490533562,0.9388984509466436,1,Highland,41,10,2018,1,0,0,0,0,0,0,0.0463215258855585,0.0595533498759305,0.0349309504467912,0.0429447852760736,1101.0,1231.0,0.0489235834817441,0.0539947033153773,0.0108187605225409,0.0595533498759305,-0.0332687026408402,22.8,0,321,3.61993769470405,25.75,1,1,1,4801.050152173911,4131.712695502505,0
2018-10-21,S08000022,1031,997,34,1,0,0.0329776915615906,0.9670223084384092,0,Highland,42,10,2018,1,0,0,0,0,0,0,0.0611015490533562,0.0463215258855585,0.0548885077186964,0.058421851289833,1162.0,1166.0,0.0554662331333854,0.0562642987875376,0.0066438128131442,0.0611015490533562,0.026170598606565,22.8,0,321,3.2118380062305296,25.75,1,60,2,4809.432728260867,4664.823208788426,0
2018-10-28,S08000022,1097,1044,53,3,0,0.048313582497721,0.9516864175022788,0,Highland,43,10,2018,1,0,0,0,0,0,0,0.0329776915615906,0.0611015490533562,0.0595533498759305,0.0553064275037369,1031.0,1209.0,0.0499885290941089,0.0530837788215073,0.0131377384569826,0.0611015490533562,-0.0219108161571058,22.8,0,321,3.4174454828660434,25.75,0,54,9,4817.815304347825,4391.80975783758,0
2018-11-04,S08000022,1112,1062,50,1,0,0.0449640287769784,0.9550359712230216,0,Highland,44,11,2018,1,0,0,0,0,0,0,0.048313582497721,0.0329776915615906,0.0463215258855585,0.0795902285263987,1097.0,1101.0,0.0471785872495565,0.0522096731957553,0.0115114011907841,0.0611015490533562,-0.0112397673782095,22.8,0,321,3.4641744548286604,27.5,0,47,16,4826.197880434782,4340.106007585235,0
2018-11-11,S08000022,1084,1035,49,0,0,0.0452029520295202,0.9547970479704796,0,Highland,45,11,2018,1,0,0,0,0,0,0,0.0449640287769784,0.048313582497721,0.0611015490533562,0.0349309504467912,1112.0,1162.0,0.0468392129724115,0.0478813982270778,0.0115649771230847,0.0611015490533562,-0.00135749710858,22.8,0,321,3.3769470404984423,27.5,0,40,23,4834.5804565217395,4459.94507059201,0
2018-11-18,S08000022,1104,1067,37,1,0,0.0335144927536231,0.9664855072463768,0,Highland,46,11,2018,1,0,0,0,0,0,0,0.0452029520295202,0.0449640287769784,0.0329776915615906,0.0548885077186964,1084.0,1031.0,0.0428645637164525,0.0491653984249189,0.0067655465442749,0.048313582497721,-0.0158985970238359,22.8,0,321,3.439252336448598,27.5,0,33,30,4842.963032608696,4386.741877362949,0
2018-11-25,S08000022,1024,982,42,1,0,0.041015625,0.958984375,0,Highland,47,11,2018,1,0,0,0,0,0,0,0.0335144927536231,0.0452029520295202,0.048313582497721,0.0595533498759305,1104.0,1097.0,0.0429987640144606,0.0464936465542848,0.0065043423252385,0.048313582497721,0.0005368011920325,22.8,0,321,3.190031152647975,27.5,0,26,37,4851.345608695654,4737.64219599185,0
2018-12-02,S08000022,1104,1042,62,3,0,0.056159420289855,0.9438405797101448,1,Highland,48,12,2018,1,1,0,0,0,0,0,0.041015625,0.0335144927536231,0.0449640287769784,0.0463215258855585,1024.0,1112.0,0.0411742746400304,0.0441764309447934,0.0054555753189651,0.0452029520295202,-0.0072979574977209,22.8,0,321,3.439252336448598,35.0,0,19,44,4859.728184782611,4401.927703607437,0
2018-12-09,S08000022,1139,1045,94,6,0,0.0825285338015803,0.9174714661984196,1,Highland,49,12,2018,1,1,0,0,0,0,0,0.056159420289855,0.041015625,0.0452029520295202,0.0611015490533562,1104.0,1084.0,0.0439731225182495,0.0454061677453305,0.009454241766336,0.056159420289855,0.0111953915128766,22.8,0,321,3.5482866043613708,35.0,0,12,51,4868.1107608695675,4274.021739130437,0
2018-12-16,S08000022,1078,1030,48,2,0,0.0445269016697588,0.9554730983302412,0,Highland,50,12,2018,1,1,0,0,0,0,0,0.0825285338015803,0.056159420289855,0.0335144927536231,0.0329776915615906,1139.0,1104.0,0.0533045179612646,0.0480845408388585,0.0216398980055614,0.0825285338015803,0.0373255817720601,22.8,0,321,3.358255451713396,35.0,0,5,58,4876.493336956525,4523.648735581191,0
2018-12-23,S08000022,1091,1015,76,12,0,0.069660861594867,0.9303391384051328,1,Highland,51,12,2018,1,1,1,0,0,0,0,0.0445269016697588,0.0825285338015803,0.041015625,0.048313582497721,1078.0,1024.0,0.0560576201902985,0.0495281921023796,0.018796619550521,0.0825285338015803,0.0110124089161356,22.8,0,321,3.398753894080997,35.0,1,1,1,4884.875913043482,4477.429801139763,0
